business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date.1,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen,due_in_date_parsed,clear_date_parsed,late_payment,posting_date_parsed,amount,payment_terms,invoice_age_days,posting_month,posting_year,posting_quarter,due_month,due_day_of_week,customer_late_rate,customer_invoice_count,customer_avg_delay
U001,0200786288,FAMILY co,2019-03-04 00:00:00,2019.0,1928806487.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,13775.24,20190216.0,NAA8,1928806487.0,0,2019-03-03,2019-03-04,1,2019-02-16,13775.24,NAA8,15,2,2019,1,3,6,0.2,5,0.6
U001,0200759878,SA trust,2019-03-05 00:00:00,2019.0,1928805430.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,15020.26,20190216.0,NAH4,1928805430.0,0,2019-03-03,2019-03-05,1,2019-02-16,15020.26,NAH4,15,2,2019,1,3,6,0.8571428571428571,98,2.0408163265306123
U001,0200769623,WAL-MAR in,2019-02-27 00:00:00,2019.0,1928806645.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,56608.45,20190216.0,NAH4,1928806645.0,0,2019-03-03,2019-02-27,0,2019-02-16,56608.45,NAH4,15,2,2019,1,3,6,0.17709335899903753,1039,1.3320500481231954
CA02,0140104409,LOB corp,2019-03-01 00:00:00,2019.0,2960526537.0,2019-02-16,20190216,20190216,20190302.0,CAD,RV,1.0,,108289.79,20190220.0,CA10,2960526537.0,0,2019-03-02,2019-03-01,0,2019-02-16,108289.79,CA10,14,2,2019,1,3,5,0.71875,32,2.8125
U001,0200726979,BJ'S  associates,2019-03-04 00:00:00,2019.0,1928824412.0,2019-02-16,20190219,20190216,20190303.0,USD,RV,1.0,,1318.0,20190216.0,NAA8,1928824412.0,0,2019-03-03,2019-03-04,1,2019-02-16,1318.0,NAA8,15,2,2019,1,3,6,0.6145833333333334,192,1.4427083333333333
U013,CC6600,KRAFT  foundation,2019-04-30 00:00:00,2019.0,1991822431.0,2019-02-16,20190214,20190216,20190402.0,USD,RV,1.0,,57462.84,20190216.0,NAVF,1991822431.0,0,2019-04-02,2019-04-30,1,2019-02-16,57462.84,NAVF,45,2,2019,1,4,1,0.8,5,23.2
U001,0200759878,SA trust,2019-03-05 00:00:00,2019.0,1928805259.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,32750.47,20190216.0,NAH4,1928805259.0,0,2019-03-03,2019-03-05,1,2019-02-16,32750.47,NAH4,15,2,2019,1,3,6,0.8585858585858586,99,2.04040404040404
U001,0200744019,TARG systems,2019-03-11 00:00:00,2019.0,1928806230.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,16466.96,20190216.0,NAA8,1928806230.0,0,2019-03-03,2019-03-11,1,2019-02-16,16466.96,NAA8,15,2,2019,1,3,6,0.9076923076923077,65,5.661538461538462
U001,0200704858,WAKE llc,2019-03-04 00:00:00,2019.0,1928806505.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,16996.16,20190216.0,NAA8,1928806505.0,0,2019-03-03,2019-03-04,1,2019-02-16,16996.16,NAA8,15,2,2019,1,3,6,0.375,24,0.9166666666666666
U001,0200769623,WAL-MAR associates,2019-02-26 00:00:00,2019.0,1928804870.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,13854.54,20190216.0,NAH4,1928804870.0,0,2019-03-03,2019-02-26,0,2019-02-16,13854.54,NAH4,15,2,2019,1,3,6,0.17692307692307693,1040,1.3307692307692307
CA02,0140105847,GORDON F in,2019-03-11 00:00:00,2019.0,2960528779.0,2019-02-16,20190216,20190216,20190226.0,CAD,RV,1.0,,78480.28,20190216.0,CA10,2960528779.0,0,2019-02-26,2019-03-11,1,2019-02-16,78480.28,CA10,10,2,2019,1,2,1,0.7777777777777778,18,9.555555555555555
CA02,0140105847,GORDON F co,2019-02-28 00:00:00,2019.0,2960529425.0,2019-02-16,20190216,20190216,20190226.0,CAD,RV,1.0,,108453.34,20190216.0,CA10,2960529425.0,0,2019-02-26,2019-02-28,1,2019-02-16,108453.34,CA10,10,2,2019,1,2,1,0.7894736842105263,19,9.736842105263158
U001,0200769623,WAL-MAR associates,2019-03-05 00:00:00,2019.0,1928809049.0,2019-02-16,20190216,20190216,20190303.0,USD,RV,1.0,,68409.42,20190216.0,NAH4,1928809049.0,0,2019-03-03,2019-03-05,1,2019-02-16,68409.42,NAH4,15,2,2019,1,3,6,0.17675312199807877,1041,1.329490874159462
U001,0200769623,WAL-MAR us,2019-02-26 00:00:00,2019.0,1928807651.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,14194.81,20190216.0,NAH4,1928807651.0,0,2019-03-03,2019-02-26,0,2019-02-16,14194.81,NAH4,15,2,2019,1,3,6,0.1765834932821497,1042,1.328214971209213
U001,0200769623,WAL-MAR llc,2019-03-05 00:00:00,2019.0,1928805876.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,17589.49,20190216.0,NAH4,1928805876.0,0,2019-03-03,2019-03-05,1,2019-02-16,17589.49,NAH4,15,2,2019,1,3,6,0.17641418983700863,1043,1.326941514860978
U001,0200519201,KROGE co,2019-03-04 00:00:00,2019.0,1928809605.0,2019-02-16,20190216,20190216,20190303.0,USD,RV,1.0,,34002.23,20190216.0,NAA8,1928809605.0,0,2019-03-03,2019-03-04,1,2019-02-16,34002.23,NAA8,15,2,2019,1,3,6,0.0,1,0.0
U001,CCCA02,KRAFT  co,2019-03-29 00:00:00,2019.0,1928800231.0,2019-02-16,20190214,20190216,20190323.0,USD,RV,1.0,,7704.0,20190216.0,NAG2,1928800231.0,0,2019-03-23,2019-03-29,1,2019-02-16,7704.0,NAG2,35,2,2019,1,3,5,0.8723404255319149,47,12.191489361702128
U001,0200769623,WAL-MAR corp,2019-02-27 00:00:00,2019.0,1928805630.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,26.3,20190216.0,NAH4,1928805630.0,0,2019-03-03,2019-02-27,0,2019-02-16,26.3,NAH4,15,2,2019,1,3,6,0.17624521072796934,1044,1.3256704980842913
U001,0200769623,WAL-MAR systems,2019-02-26 00:00:00,2019.0,1928808838.0,2019-02-16,20190216,20190216,20190303.0,USD,RV,1.0,,5068.95,20190216.0,NAH4,1928808838.0,0,2019-03-03,2019-02-26,0,2019-02-16,5068.95,NAH4,15,2,2019,1,3,6,0.17607655502392344,1045,1.324401913875598
U001,0200397176,PEAC corporation,2019-03-11 00:00:00,2019.0,1928794069.0,2019-02-16,20190214,20190216,20190308.0,USD,RV,1.0,,37724.77,20190216.0,NAD1,1928794069.0,0,2019-03-08,2019-03-11,1,2019-02-16,37724.77,NAD1,20,2,2019,1,3,4,1.0,1,2.0
U001,0200769623,WAL-MAR ,2019-02-27 00:00:00,2019.0,1928796281.0,2019-02-16,20190214,20190216,20190303.0,USD,RV,1.0,,15347.78,20190216.0,NAH4,1928796281.0,0,2019-03-03,2019-02-27,0,2019-02-16,15347.78,NAH4,15,2,2019,1,3,6,0.17686424474187382,1046,1.3250478011472275
U001,200029010,KROG co,2019-04-22 00:00:00,2019.0,1928799165.0,2019-02-16,20190214,20190216,20190422.0,USD,RV,1.0,,201126.92,20190216.0,NAGD,1928799165.0,0,2019-04-22,2019-04-22,0,2019-02-16,201126.92,NAGD,65,2,2019,1,4,0,0.0,0,0.0
U001,0200769623,WAL-MAR corporation,2019-02-26 00:00:00,2019.0,1928807990.0,2019-02-16,20190216,20190216,20190303.0,USD,RV,1.0,,1764.66,20190216.0,NAH4,1928807990.0,0,2019-03-03,2019-02-26,0,2019-02-16,1764.66,NAH4,15,2,2019,1,3,6,0.1766953199617956,1047,1.32378223495702
U001,0200769623,WAL-MAR corp,2019-02-26 00:00:00,2019.0,1928799290.0,2019-02-16,20190214,20190216,20190303.0,USD,RV,1.0,,55125.89,20190216.0,NAH4,1928799290.0,0,2019-03-03,2019-02-26,0,2019-02-16,55125.89,NAH4,15,2,2019,1,3,6,0.1765267175572519,1048,1.3225190839694656
U001,0200726979,BJ'S  in,2019-03-04 00:00:00,2019.0,1928824242.0,2019-02-16,20190219,20190216,20190303.0,USD,RV,1.0,,136.2,20190216.0,NAA8,1928824242.0,0,2019-03-03,2019-03-04,1,2019-02-16,136.2,NAA8,15,2,2019,1,3,6,0.616580310880829,193,1.4404145077720207
U001,0200707005,KING S co,2019-03-04 00:00:00,2019.0,1928799364.0,2019-02-16,20190214,20190216,20190303.0,USD,RV,1.0,,120782.26,20190216.0,NAA8,1928799364.0,0,2019-03-03,2019-03-04,1,2019-02-16,120782.26,NAA8,15,2,2019,1,3,6,0.3684210526315789,19,0.5263157894736842
CA02,0140104240,FEDER systems,2019-02-26 00:00:00,2019.0,2960529429.0,2019-02-16,20190216,20190216,20190305.0,CAD,RV,1.0,,36.9,20190223.0,CA10,2960529429.0,0,2019-03-05,2019-02-26,0,2019-02-16,36.9,CA10,17,2,2019,1,3,1,0.75,4,5.0
U001,0200769623,WAL-MAR foundation,2019-02-26 00:00:00,2019.0,1928797458.0,2019-02-16,20190214,20190216,20190303.0,USD,RV,1.0,,45230.47,20190216.0,NAH4,1928797458.0,0,2019-03-03,2019-02-26,0,2019-02-16,45230.47,NAH4,15,2,2019,1,3,6,0.17635843660629172,1049,1.321258341277407
U001,0200744019,TARG corp,2019-03-11 00:00:00,2019.0,1928811239.0,2019-02-16,20190217,20190216,20190303.0,USD,RV,1.0,,6165.83,20190216.0,NAA8,1928811239.0,0,2019-03-03,2019-03-11,1,2019-02-16,6165.83,NAA8,15,2,2019,1,3,6,0.9090909090909091,66,5.696969696969697
U001,0200759878,SA us,2019-03-05 00:00:00,2019.0,1928804062.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,31794.93,20190216.0,NAH4,1928804062.0,0,2019-03-03,2019-03-05,1,2019-02-16,31794.93,NAH4,15,2,2019,1,3,6,0.86,100,2.04
U001,0200769623,WAL-MAR systems,2019-02-27 00:00:00,2019.0,1928801089.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,67085.58,20190216.0,NAH4,1928801089.0,0,2019-03-03,2019-02-27,0,2019-02-16,67085.58,NAH4,15,2,2019,1,3,6,0.1761904761904762,1050,1.32
U001,0200752302,KROGER in,2019-03-04 00:00:00,2019.0,1928804013.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,83819.2,20190216.0,NAA8,1928804013.0,0,2019-03-03,2019-03-04,1,2019-02-16,83819.2,NAA8,15,2,2019,1,3,6,0.16666666666666666,12,0.25
U001,0200726979,BJ'S  corp,2019-03-04 00:00:00,2019.0,1928808421.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,158.01,20190216.0,NAA8,1928808421.0,0,2019-03-03,2019-03-04,1,2019-02-16,158.01,NAA8,15,2,2019,1,3,6,0.6185567010309279,194,1.4381443298969072
U001,0200769623,WAL-MAR associates,2019-02-26 00:00:00,2019.0,1928807650.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,56190.79,20190216.0,NAH4,1928807650.0,0,2019-03-03,2019-02-26,0,2019-02-16,56190.79,NAH4,15,2,2019,1,3,6,0.17602283539486205,1051,1.318744053282588
U001,0200437182,FOOD  corp,2019-03-04 00:00:00,2019.0,1928810517.0,2019-02-16,20190216,20190216,20190303.0,USD,RV,1.0,,51789.05,20190216.0,NAA8,1928810517.0,0,2019-03-03,2019-03-04,1,2019-02-16,51789.05,NAA8,15,2,2019,1,3,6,0.0,1,0.0
U001,0200780383,MEIJ corp,2019-03-04 00:00:00,2019.0,1928807915.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,68653.84,20190216.0,NAA8,1928807915.0,0,2019-03-03,2019-03-04,1,2019-02-16,68653.84,NAA8,15,2,2019,1,3,6,0.6666666666666666,33,1.878787878787879
U001,CCU013,KRAFT F ,2019-03-29 00:00:00,2019.0,1928811765.0,2019-02-16,20190216,20190216,20190216.0,USD,RV,1.0,,8159.48,20190216.0,NAX2,1928811765.0,0,2019-02-16,2019-03-29,1,2019-02-16,8159.48,NAX2,0,2,2019,1,2,5,1.0,53,48.132075471698116
U001,0200769623,WAL-MAR corp,2019-03-05 00:00:00,2019.0,1928801079.0,2019-02-16,20190215,20190216,20190303.0,USD,RV,1.0,,43711.33,20190216.0,NAH4,1928801079.0,0,2019-03-03,2019-03-05,1,2019-02-16,43711.33,NAH4,15,2,2019,1,3,6,0.1758555133079848,1052,1.317490494296578
U001,0200792734,MDV/ in,2019-03-04 00:00:00,2019.0,1928811269.0,2019-02-17,20190217,20190217,20190304.0,USD,RV,1.0,,109947.31,20190217.0,NAA8,1928811269.0,0,2019-03-04,2019-03-04,0,2019-02-17,109947.31,NAA8,15,2,2019,1,3,0,0.4,15,0.7333333333333333
U001,0200769623,WAL-MAR systems,2019-02-28 00:00:00,2019.0,1928798392.0,2019-02-17,20190215,20190217,20190304.0,USD,RV,1.0,,9472.32,20190217.0,NAH4,1928798392.0,0,2019-03-04,2019-02-28,0,2019-02-17,9472.32,NAH4,15,2,2019,1,3,0,0.17663817663817663,1053,1.3181386514719848
U001,0200761734,H E BUT llc,2019-03-05 00:00:00,2019.0,1928804545.0,2019-02-17,20190215,20190217,20190304.0,USD,RV,1.0,,11776.12,20190217.0,NAA8,1928804545.0,0,2019-03-04,2019-03-05,1,2019-02-17,11776.12,NAA8,15,2,2019,1,3,0,0.12903225806451613,31,0.3870967741935484
U001,0200769623,WAL-MAR llc,2019-02-28 00:00:00,2019.0,1928805188.0,2019-02-17,20190215,20190217,20190304.0,USD,RV,1.0,,9836.64,20190217.0,NAH4,1928805188.0,0,2019-03-04,2019-02-28,0,2019-02-17,9836.64,NAH4,15,2,2019,1,3,0,0.17647058823529413,1054,1.316888045540797
U001,CCU002,KRFT FDS llc,2019-03-29 00:00:00,2019.0,1928805247.0,2019-02-17,20190215,20190217,20190324.0,USD,RV,1.0,,9211.2,20190217.0,NAG2,1928805247.0,0,2019-03-24,2019-03-29,1,2019-02-17,9211.2,NAG2,35,2,2019,1,3,6,0.7142857142857143,7,8.0
U001,0200759878,SA corp,2019-03-05 00:00:00,2019.0,1928810246.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,17396.27,20190217.0,NAH4,1928810246.0,0,2019-03-04,2019-03-05,1,2019-02-17,17396.27,NAH4,15,2,2019,1,3,0,0.8613861386138614,101,2.0396039603960396
U001,0200792734,MDV/ systems,2019-03-04 00:00:00,2019.0,1928811268.0,2019-02-17,20190217,20190217,20190304.0,USD,RV,1.0,,7868.62,20190217.0,NAA8,1928811268.0,0,2019-03-04,2019-03-04,0,2019-02-17,7868.62,NAA8,15,2,2019,1,3,0,0.375,16,0.6875
U001,0200726979,BJ'S  trust,2019-03-04 00:00:00,2019.0,1928811419.0,2019-02-17,20190217,20190217,20190304.0,USD,RV,1.0,,94.89,20190217.0,NAA8,1928811419.0,0,2019-03-04,2019-03-04,0,2019-02-17,94.89,NAA8,15,2,2019,1,3,0,0.6205128205128205,195,1.435897435897436
U001,0200790710,F trust,2019-03-06 00:00:00,2019.0,1928798642.0,2019-02-17,20190214,20190217,20190304.0,USD,RV,1.0,,4790.88,20190217.0,NAA8,1928798642.0,0,2019-03-04,2019-03-06,1,2019-02-17,4790.88,NAA8,15,2,2019,1,3,0,1.0,2,2.0
U013,0140103592,COMERCI trust,2019-04-12 00:00:00,2019.0,1991821977.0,2019-02-17,20190216,20190217,20190418.0,USD,RV,1.0,,37538.2,20190217.0,NAUZ,1991821977.0,0,2019-04-18,2019-04-12,0,2019-02-17,37538.2,NAUZ,60,2,2019,1,4,3,0.0,0,0.0
CA02,0140106408,WAL-M trust,2019-03-06 00:00:00,2019.0,2960528935.0,2019-02-17,20190217,20190217,20190227.0,CAD,RV,1.0,,34277.28,20190217.0,CA10,2960528935.0,0,2019-02-27,2019-03-06,1,2019-02-17,34277.28,CA10,10,2,2019,1,2,2,1.0,39,9.923076923076923
U001,0200732755,KROGER systems,2019-03-04 00:00:00,2019.0,1928808834.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,38441.57,20190217.0,NAA8,1928808834.0,0,2019-03-04,2019-03-04,0,2019-02-17,38441.57,NAA8,15,2,2019,1,3,0,0.23076923076923078,13,0.38461538461538464
U001,0200769623,WAL-MAR foundation,2019-02-28 00:00:00,2019.0,1928797840.0,2019-02-17,20190214,20190217,20190304.0,USD,RV,1.0,,9108.0,20190217.0,NAH4,1928797840.0,0,2019-03-04,2019-02-28,0,2019-02-17,9108.0,NAH4,15,2,2019,1,3,0,0.17725118483412322,1055,1.3165876777251184
U001,0200769623,WAL-MAR llc,2019-02-28 00:00:00,2019.0,1928810217.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,51840.75,20190217.0,NAH4,1928810217.0,0,2019-03-04,2019-02-28,0,2019-02-17,51840.75,NAH4,15,2,2019,1,3,0,0.17708333333333334,1056,1.3153409090909092
U001,0200726979,BJ'S  ,2019-03-04 00:00:00,2019.0,1928824399.0,2019-02-17,20190219,20190217,20190304.0,USD,RV,1.0,,324.97,20190217.0,NAA8,1928824399.0,0,2019-03-04,2019-03-04,0,2019-02-17,324.97,NAA8,15,2,2019,1,3,0,0.6224489795918368,196,1.4438775510204083
U001,0200769623,WAL-MAR ,2019-02-28 00:00:00,2019.0,1928809537.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,1235.26,20190217.0,NAH4,1928809537.0,0,2019-03-04,2019-02-28,0,2019-02-17,1235.26,NAH4,15,2,2019,1,3,0,0.17691579943235572,1057,1.314096499526963
U001,0200769623,WAL-MAR in,2019-03-06 00:00:00,2019.0,1928807804.0,2019-02-17,20190215,20190217,20190304.0,USD,RV,1.0,,619.08,20190217.0,NAH4,1928807804.0,0,2019-03-04,2019-03-06,1,2019-02-17,619.08,NAH4,15,2,2019,1,3,0,0.1767485822306238,1058,1.3128544423440454
U001,0200769623,WAL-MAR associates,2019-02-27 00:00:00,2019.0,1928811224.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,1931.37,20190217.0,NAH4,1928811224.0,0,2019-03-04,2019-02-27,0,2019-02-17,1931.37,NAH4,15,2,2019,1,3,0,0.17658168083097261,1059,1.311614730878187
U001,0200793568,SUPE systems,2019-03-07 00:00:00,2019.0,1928815235.0,2019-02-17,20190218,20190217,20190304.0,USD,RV,1.0,,1022.76,20190217.0,NAA8,1928815235.0,0,2019-03-04,2019-03-07,1,2019-02-17,1022.76,NAA8,15,2,2019,1,3,0,0.7560975609756098,41,4.317073170731708
U001,0200759878,SA corporation,2019-03-05 00:00:00,2019.0,1928811404.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,99058.73,20190217.0,NAH4,1928811404.0,0,2019-03-04,2019-03-05,1,2019-02-17,99058.73,NAH4,15,2,2019,1,3,0,0.8627450980392157,102,2.0294117647058822
U001,0200759878,SA foundation,2019-03-25 00:00:00,2019.0,1928809621.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,71054.63,20190217.0,NAH4,1928809621.0,0,2019-03-04,2019-03-25,1,2019-02-17,71054.63,NAH4,15,2,2019,1,3,0,0.8640776699029126,103,2.0194174757281553
U001,CCU002,KRFT FDS corp,2019-03-29 00:00:00,2019.0,1928806922.0,2019-02-17,20190215,20190217,20190324.0,USD,RV,1.0,,39432.21,20190217.0,NAG2,1928806922.0,0,2019-03-24,2019-03-29,1,2019-02-17,39432.21,NAG2,35,2,2019,1,3,6,0.75,8,7.625
U001,0200726979,BJ'S  foundation,2019-03-07 00:00:00,2019.0,1928814141.0,2019-02-17,20190217,20190217,20190304.0,USD,RV,1.0,,13015.12,20190217.0,NAA8,1928814141.0,0,2019-03-04,2019-03-07,1,2019-02-17,13015.12,NAA8,15,2,2019,1,3,0,0.6192893401015228,197,1.4365482233502538
U001,0200762301,C&S WH corp,2019-03-05 00:00:00,2019.0,1928815107.0,2019-02-17,20190218,20190217,20190304.0,USD,RV,1.0,,12477.67,20190217.0,NAC6,1928815107.0,0,2019-03-04,2019-03-05,1,2019-02-17,12477.67,NAC6,15,2,2019,1,3,0,0.37404580152671757,131,0.7099236641221374
U001,0200920735,ALBERT us,2019-03-04 00:00:00,2019.0,1928808149.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,73789.18,20190217.0,NAA8,1928808149.0,0,2019-03-04,2019-03-04,0,2019-02-17,73789.18,NAA8,15,2,2019,1,3,0,0.0,7,0.0
U001,0200744019,TARG foundation,2019-03-08 00:00:00,2019.0,1928809601.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,9424.98,20190217.0,NAA8,1928809601.0,0,2019-03-04,2019-03-08,1,2019-02-17,9424.98,NAA8,15,2,2019,1,3,0,0.9104477611940298,67,5.731343283582089
U001,CCCA02,KRAFT  foundation,2019-03-29 00:00:00,2019.0,1928805287.0,2019-02-17,20190215,20190217,20190324.0,USD,RV,1.0,,18261.04,20190217.0,NAG2,1928805287.0,0,2019-03-24,2019-03-29,1,2019-02-17,18261.04,NAG2,35,2,2019,1,3,6,0.875,48,12.0625
U001,0200769623,WAL-MAR corporation,2019-02-27 00:00:00,2019.0,1928811503.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,44321.63,20190217.0,NAH4,1928811503.0,0,2019-03-04,2019-02-27,0,2019-02-17,44321.63,NAH4,15,2,2019,1,3,0,0.17641509433962263,1060,1.310377358490566
U001,0200769623,WAL-MAR corporation,2019-02-27 00:00:00,2019.0,1928808505.0,2019-02-17,20190215,20190217,20190304.0,USD,RV,1.0,,358.1,20190217.0,NAH4,1928808505.0,0,2019-03-04,2019-02-27,0,2019-02-17,358.1,NAH4,15,2,2019,1,3,0,0.176248821866164,1061,1.3091423185673892
CA02,0140105508,DOLLARA trust,2019-02-28 00:00:00,2019.0,2960529234.0,2019-02-17,20190217,20190217,20190228.0,CAD,RV,1.0,,39588.4,20190218.0,CA10,2960529234.0,0,2019-02-28,2019-02-28,0,2019-02-17,39588.4,CA10,11,2,2019,1,2,3,0.5,2,1.0
U001,0200769623,WAL-MAR associates,2019-03-01 00:00:00,2019.0,1928815121.0,2019-02-17,20190218,20190217,20190304.0,USD,RV,1.0,,27621.33,20190217.0,NAH4,1928815121.0,0,2019-03-04,2019-03-01,0,2019-02-17,27621.33,NAH4,15,2,2019,1,3,0,0.1760828625235405,1062,1.307909604519774
U002,0200978592,PLAZA corporation,2019-04-01 00:00:00,2019.0,1990564706.0,2019-02-17,20190215,20190217,20190324.0,USD,RV,1.0,,57808.9,20190217.0,NAG2,1990564706.0,0,2019-03-24,2019-04-01,1,2019-02-17,57808.9,NAG2,35,2,2019,1,3,6,1.0,2,4.5
U001,0200769623,WAL-MAR us,2019-03-05 00:00:00,2019.0,1928809664.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,8609.25,20190217.0,NAH4,1928809664.0,0,2019-03-04,2019-03-05,1,2019-02-17,8609.25,NAH4,15,2,2019,1,3,0,0.17591721542803387,1063,1.3066792097836313
U001,0200761734,H E BUT systems,2019-03-05 00:00:00,2019.0,1928808879.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,7488.72,20190217.0,NAA8,1928808879.0,0,2019-03-04,2019-03-05,1,2019-02-17,7488.72,NAA8,15,2,2019,1,3,0,0.15625,32,0.40625
U001,0200769623,WAL-MAR corp,2019-02-28 00:00:00,2019.0,1928809544.0,2019-02-17,20190216,20190217,20190304.0,USD,RV,1.0,,15199.36,20190217.0,NAH4,1928809544.0,0,2019-03-04,2019-02-28,0,2019-02-17,15199.36,NAH4,15,2,2019,1,3,0,0.17575187969924813,1064,1.3054511278195489
CA02,0140106408,WAL-M foundation,2019-03-14 00:00:00,2019.0,2960529226.0,2019-02-17,20190217,20190217,20190227.0,CAD,RV,1.0,,31005.26,20190217.0,CA10,2960529226.0,0,2019-02-27,2019-03-14,1,2019-02-17,31005.26,CA10,10,2,2019,1,2,2,1.0,40,9.875
CA02,0140106408,WAL-M associates,2019-03-07 00:00:00,2019.0,2960528937.0,2019-02-17,20190217,20190217,20190227.0,CAD,RV,1.0,,60221.39,20190217.0,CA10,2960528937.0,0,2019-02-27,2019-03-07,1,2019-02-17,60221.39,CA10,10,2,2019,1,2,2,1.0,41,10.0
CA02,0140104423,METRO  systems,2019-02-28 00:00:00,2019.0,2960529159.0,2019-02-17,20190217,20190217,20190228.0,CAD,RV,1.0,,146906.38,20190218.0,CA10,2960529159.0,0,2019-02-28,2019-02-28,0,2019-02-17,146906.38,CA10,11,2,2019,1,2,3,0.375,8,1.0
U001,0200744019,TARG foundation,2019-03-12 00:00:00,2019.0,1928810741.0,2019-02-17,20190217,20190217,20190304.0,USD,RV,1.0,,9164.16,20190217.0,NAA8,1928810741.0,0,2019-03-04,2019-03-12,1,2019-02-17,9164.16,NAA8,15,2,2019,1,3,0,0.9117647058823529,68,5.705882352941177
CA02,0100030194,AMAZO llc,2019-03-12 00:00:00,2019.0,2960529050.0,2019-02-17,20190217,20190217,20190309.0,CAD,RV,1.0,,204.31,20190227.0,CA10,2960529050.0,0,2019-03-09,2019-03-12,1,2019-02-17,204.31,CA10,20,2,2019,1,3,5,1.0,3,42.666666666666664
U001,0200726979,BJ'S  foundation,2019-03-05 00:00:00,2019.0,1928812699.0,2019-02-18,20190217,20190218,20190305.0,USD,RV,1.0,,142.91,20190218.0,NAA8,1928812699.0,0,2019-03-05,2019-03-05,0,2019-02-18,142.91,NAA8,15,2,2019,1,3,1,0.6161616161616161,198,1.4292929292929293
U001,0200762301,C&S WH corp,2019-04-25 00:00:00,2019.0,1928808138.0,2019-02-18,20190216,20190218,20190424.0,USD,RV,1.0,,417.43,20190218.0,NAGD,1928808138.0,0,2019-04-24,2019-04-25,1,2019-02-18,417.43,NAGD,65,2,2019,1,4,2,0.3787878787878788,132,0.7121212121212122
U001,0200759878,SA llc,2019-03-05 00:00:00,2019.0,1928811449.0,2019-02-18,20190218,20190218,20190305.0,USD,RV,1.0,,85317.81,20190218.0,NAH4,1928811449.0,0,2019-03-05,2019-03-05,0,2019-02-18,85317.81,NAH4,15,2,2019,1,3,1,0.8653846153846154,104,2.201923076923077
U001,0200331749,SYSC corp,2019-03-08 00:00:00,2019.0,1928734796.0,2019-02-18,20190204,20190218,20190305.0,USD,RV,1.0,,1854.79,20190218.0,NAA8,1928734796.0,0,2019-03-05,2019-03-08,1,2019-02-18,1854.79,NAA8,15,2,2019,1,3,1,0.8571428571428571,14,2.2857142857142856
U001,0200780383,MEIJ corporation,2019-03-06 00:00:00,2019.0,1928819726.0,2019-02-18,20190218,20190218,20190305.0,USD,RV,1.0,,17228.89,20190218.0,NAA8,1928819726.0,0,2019-03-05,2019-03-06,1,2019-02-18,17228.89,NAA8,15,2,2019,1,3,1,0.6764705882352942,34,1.8529411764705883
U001,0200705742,DOT llc,2019-03-05 00:00:00,2019.0,1928814336.0,2019-02-18,20190218,20190218,20190310.0,USD,RV,1.0,,78325.8,20190218.0,NAD1,1928814336.0,0,2019-03-10,2019-03-05,0,2019-02-18,78325.8,NAD1,20,2,2019,1,3,6,0.1111111111111111,72,0.20833333333333334
U001,0200762301,C&S WH co,2019-04-23 00:00:00,2019.0,1928804083.0,2019-02-18,20190215,20190218,20190424.0,USD,RV,1.0,,716.0,20190218.0,NAGD,1928804083.0,0,2019-04-24,2019-04-23,0,2019-02-18,716.0,NAGD,65,2,2019,1,4,2,0.38345864661654133,133,0.7142857142857143
